Customer_ID,Customer_Role,Specialty_Service,Establishment_Type,Country,Language,Years_Experience,Skill_Level_Self_Assessed,OPCO_Eligibility,Has_BD_Contract,Format_Preference,Available_Time_Hours,Training_Objective,Preferred_BD_Product,Prior_BD_Trainings,Completed_Training_Treatment,Satisfaction_Score_Proxy
HCP0893,Nurse,Pharmacie Hospitalière,Private Hospital,Romania,Română (ro) - Romanian,10,Advanced,Yes,Yes,Webinar,4,Train on BD Rowa™ pharmacy automation system,BD Midline,BD0807,Yes,4.7
HCP0894,Nurse Practitioner,Gériatrie,Policlinico,Italy,Italiano (it) - Italian,2,Intermediate,No,Yes,Webinar,40,Gain expert-level certification in TTM management,VADvisor™,BD6952,Yes,
HCP0895,Physician,Pediatrics,VVT,Netherlands,Nederlands (nl) - Dutch,21,Intermediate,No,Yes,Webinar,24,Validate Qualiopi competencies for task delegation,BD Insyte™,,Yes,
HCP0896,Pharmacist,Oncology,Hospital Universitário,Portugal,Português (pt) - Portuguese,24,Expert,No,Yes,Webinar,2,Develop vascular access unit expertise,BD Rowa™,BD3128,Yes,
HCP0897,Pharmacist,Equipment Maintenance,CHU,France,Français (fr) - French,6,Beginner,Yes,No,Blended,24,Obtenir une certification avancée en gestion de la TTM,BD Preset™,,No,3.9
HCP0898,Pharmacist,Pharmacy Management,CPAS,Belgium,Français (fr) - French,21,Advanced,Yes,Yes,E-learning,16,Optimiser les workflows de dispensation sur le système Pyxis ES,BD Bair Hugger™,BD2976,No,3.5
HCP0899,Nurse,Neurologie,Community Hospital,United Kingdom,English (United Kingdom),4,Advanced,No,Yes,Blended,8,Prepare for BD Vacutainer® train-the-trainer programme,VADvisor™,BD2250,No,4.4
HCP0900,System Manager,Soins Intensifs,Ospedale Regionale,Italy,Italiano (it) - Italian,14,Beginner,No,No,Webinar,4,Prepare for BD Vacutainer® train-the-trainer programme,BD Midline,BD9121,Yes,
HCP0901,Nurse,Vascular Surgery,Universitätsklinikum,Germany,Deutsch (de) - German,11,Intermediate,No,Yes,Webinar,8,Onboard on BD Nexiva™ IV catheter system,BD Provena™,BD6146,No,2.5
HCP0902,Nurse,Hospital Pharmacy,Regionsjukhus,Denmark,Dansk (da) - Danish,29,Advanced,No,Yes,On-site,16,Support career development with certified training (Qualiopi equivalent),,BD5055,Yes,4.8
HCP0903,Physician,Biochemistry,Primärvård,Sweden,Svenska (sv) - Swedish,15,Expert,No,No,Webinar,24,Enhance PICC line insertion and maintenance skills,BD BodyGuard T,BD7860,Yes,4.3
HCP0904,Pharmacist,Neurology,Kantonsspital,Switzerland,Deutsch (de) - German,11,Advanced,No,No,E-learning,24,Gain expert-level certification in TTM management,HealthSight,,No,3.5
HCP0905,Nurse,Urgences,Casa di Cura,Italy,Italiano (it) - Italian,8,Beginner,No,Yes,Webinar,16,Improve infusion safety and reduce medication errors,BD Alaris™,BD4830,Yes,3.4
HCP0906,Nurse,Emergency Department,Universitetssjukhus,Norway,Norsk (Ino) - Norwegian,22,Beginner,No,Yes,Webinar,40,Onboard on BD Nexiva™ IV catheter system,BD PICCline,,No,3.2
HCP0907,ICU Specialist,Soins Intensifs,Pflegeheim,Germany,Deutsch (de) - German,5,Intermediate,No,Yes,Webinar,24,Train on BD Rowa™ pharmacy automation system,BD Rowa™,BD4830,No,4.7
HCP0908,Nurse,Surgery,Regionsjukhus,Denmark,Dansk (da) - Danish,13,Beginner,No,Yes,Webinar,4,Support career development with certified training (Qualiopi equivalent),VADvisor™,,Yes,3.3
HCP0909,Pharmacy Manager,Dispensing Automation,Ospedale Regionale,Italy,Italiano (it) - Italian,24,Beginner,No,Yes,On-site,40,Prepare for BD Vacutainer® train-the-trainer programme,BD Insyte™,BD2487,Yes,4.1
HCP0910,Physician,Hematology,Privatklinik,Switzerland,Deutsch (de) - German,14,Beginner,No,Yes,Blended,8,Optimise Pyxis ES dispensing workflows,BD BodyGuard T,BD7181,Yes,4.3
HCP0911,Nurse,Pediatrics,Centro de Saúde,Portugal,Português (pt) - Portuguese,18,Advanced,No,No,E-learning,4,Prepare for BD Vacutainer® train-the-trainer programme,BD Alaris™,,Yes,
HCP0912,Nurse,Pharmacy Management,ESPIC,France,Français (fr) - French,27,Intermediate,Yes,Yes,Webinar,8,Valider les compétences Qualiopi pour la délégation de tâches infirmières,,BD2862,Yes,4.6
HCP0913,Nurse,Formulary Management,Primärvård,Sweden,Svenska (sv) - Swedish,14,Beginner,No,Yes,Webinar,8,Support career development with certified training (Qualiopi equivalent),BD TTM System,,Yes,4.0
HCP0914,Nurse,Specimen Management,Clinique Privée,France,Français (fr) - French,12,Advanced,Yes,Yes,Webinar,40,Maîtriser les techniques de prélèvement avec BD Vacutainer®,BD Foley,BD8302,Yes,3.4
HCP0915,Pharmacy Manager,Geriatrics,Clínica Privada,Spain,Español (es) - Spanish,8,Intermediate,No,No,E-learning,8,Improve infusion safety and reduce medication errors,BD Provena™,,Yes,4.5
HCP0916,Nurse,Dispensing Automation,EHPAD,France,Français (fr) - French,19,Advanced,Yes,Yes,Webinar,40,Améliorer la conformité préanalytique et réduire les non-conformités,BD A-Line™,,No,3.7
HCP0917,Nurse,Anesthesiology,MSP,France,Français (fr) - French,16,Intermediate,Yes,Yes,Blended,24,Valider les compétences Qualiopi pour la délégation de tâches infirmières,BD Eclipse™,BD8713,Yes,2.8
HCP0918,Physician,Biochemistry,Academic Medical Center,Hungary,Magyar (hu) - Hungarian,7,Intermediate,No,No,Masterclass,40,Validate Qualiopi competencies for task delegation,,,No,3.4
HCP0919,ICU Specialist,Cardiology,MSP,France,Français (fr) - French,28,Intermediate,Yes,Yes,On-site,40,Obtenir une certification avancée en gestion de la TTM,BD Microtainer®,BD8647,Yes,
HCP0920,Physician,Biomedical Engineering,EHPAD,France,Français (fr) - French,15,Beginner,Yes,Yes,Webinar,4,Améliorer la conformité préanalytique et réduire les non-conformités,BD A-Line™,,Yes,3.1
HCP0921,Anesthesiologist,Oncologie,Hospital Universitario,Spain,Español (es) - Spanish,7,Expert,No,No,Webinar,40,Improve infusion safety and reduce medication errors,BD A-Line™,BD2501,No,
HCP0922,ICU Specialist,Medical Biology,GP Surgery,United Kingdom,English (United Kingdom),18,Intermediate,Yes,Yes,E-learning,24,Prepare for BD Vacutainer® train-the-trainer programme,BD Insyte™,BD1751,No,4.2
HCP0923,Nurse,Hématologie,CHU,France,Français (fr) - French,27,Intermediate,Yes,No,E-learning,2,Former les nouveaux utilisateurs au système BD Alaris™,BD Bair Hugger™,BD5919,Yes,
HCP0924,Biomedical Engineer,Hématologie,MSP,France,Français (fr) - French,14,Advanced,Yes,No,Webinar,24,Préparer une certification financée par l'OPCO en accès vasculaire,BD BodyGuard T,BD5469,Yes,4.5
HCP0925,Nurse,Pediatrics,IPSS,Portugal,Português (pt) - Portuguese,2,Beginner,Yes,Yes,Webinar,4,Prepare for OPCO-funded certification in vascular access,BD TTM System,BD9269,Yes,4.4
HCP0926,Nurse,Gériatrie,Hôpital Général,France,Français (fr) - French,25,Intermediate,Yes,Yes,Webinar,24,Améliorer la conformité préanalytique et réduire les non-conformités,BD Provena™,,No,4.4
HCP0927,Physician,Surgical ICU,Regionsjukhus,Norway,Norsk (Ino) - Norwegian,12,Beginner,No,No,E-learning,2,Develop vascular access unit expertise,BD BodyGuard T,BD6120,No,3.6
HCP0928,System Manager,ICU / Critical Care,RSA,Italy,Italiano (it) - Italian,5,Advanced,Yes,No,Webinar,40,Validate Qualiopi competencies for task delegation,BD Foley,,No,4.7
HCP0929,Physician,Trauma ICU,Community Hospital,United Kingdom,English (United Kingdom),17,Expert,Yes,Yes,E-learning,40,Master blood collection techniques with BD Vacutainer® systems,BD Preset™,,Yes,4.0
HCP0930,Pharmacist,Cardiology,Regionsjukhus,Denmark,Dansk (da) - Danish,21,Advanced,No,Yes,Webinar,8,Onboard on BD Nexiva™ IV catheter system,BD Rowa™,BD8849,Yes,3.4
HCP0931,Nurse,Anesthesiology,Geriatrik,Turkey,Türkçe (tr) - Turkish,3,Advanced,No,No,On-site,40,Support career development with certified training (Qualiopi equivalent),BD TTM System,,Yes,4.2
HCP0932,Nurse,Urgences,Universitetssjukhus,Norway,Norsk (Ino) - Norwegian,17,Intermediate,No,Yes,Webinar,2,Improve pre-analytical quality and reduce specimen non-conformances,BD Rowa™,,No,
HCP0933,Nurse,Clinical Pharmacy,Community Hospital,United States,English (United States),6,Intermediate,Yes,Yes,E-learning,16,Master blood collection techniques with BD Vacutainer® systems,BD Bair Hugger™,,Yes,3.8
HCP0934,Physician,Operating Theatre,Universitätsklinikum,Germany,Deutsch (de) - German,18,Beginner,No,No,Blended,16,Prepare for targeted temperature management protocol implementation,BD Bair Hugger™,BD3447,No,
HCP0935,Physician,Surgical ICU,Centro de Salud,Spain,Español (es) - Spanish,5,Beginner,Yes,Yes,E-learning,24,Prepare for BD Vacutainer® train-the-trainer programme,VADvisor™,BD4830,Yes,3.8
HCP0936,Nurse,Soins Intensifs,Kreiskrankenhaus,Germany,Deutsch (de) - German,9,Intermediate,No,Yes,E-learning,16,Validate Qualiopi competencies for task delegation,BD A-Line™,BD2629,Yes,4.3
HCP0937,Nurse,Internal Medicine,VA Hospital,United States,English (United States),20,Intermediate,No,No,Blended,16,Onboard on BD Nexiva™ IV catheter system,BD Alaris™,,No,5.0
HCP0938,Pharmacist,Anesthesiology,Ambulatory Surgery Center,United States,English (United States),2,Advanced,No,No,E-learning,16,Improve pre-analytical quality and reduce specimen non-conformances,BD PICCline,BD3130,Yes,
HCP0939,Physician,Gériatrie,Kreiskrankenhaus,Germany,Deutsch (de) - German,16,Intermediate,Yes,Yes,Masterclass,16,Train on BD Rowa™ pharmacy automation system,BD Alaris™,BD0920,No,
HCP0940,ICU Specialist,Specimen Management,Residencia,Spain,Español (es) - Spanish,1,Advanced,No,Yes,E-learning,8,Improve pre-analytical quality and reduce specimen non-conformances,BD Eclipse™,,No,
HCP0941,Physician,Microbiology,Privatklinik,Germany,Deutsch (de) - German,3,Intermediate,No,Yes,Webinar,40,Enhance PICC line insertion and maintenance skills,BD Microtainer®,BD4272,Yes,2.6
HCP0942,Nurse,Clinical Pharmacy,Universitätsklinikum,Austria,Deutsch (de) - German,3,Intermediate,No,No,Webinar,16,Gain expert-level certification in TTM management,,,No,3.6
HCP0943,Physician,Chirurgie,Universitetssjukhus,Finland,Suomi (fi) - Finnish,5,Intermediate,No,Yes,On-site,24,Prepare for OPCO-funded certification in vascular access,BD TTM System,,Yes,4.9
HCP0944,System Manager,Pharmacie Hospitalière,Clinique Spécialisée,Belgium,Français (fr) - French,14,Intermediate,Yes,Yes,E-learning,8,Préparer la mise en œuvre du protocole TTM en réanimation,BD Bair Hugger™,BD2250,No,
HCP0945,Physician,Microbiology,Tagesklinik,Germany,Deutsch (de) - German,22,Expert,No,Yes,Blended,40,Prepare for BD Vacutainer® train-the-trainer programme,BD Eclipse™,BD5896,Yes,3.1
HCP0946,Pharmacist,Neurologie,Centro de Salud,Spain,Español (es) - Spanish,8,Advanced,No,Yes,Masterclass,8,Prepare for targeted temperature management protocol implementation,BD Alaris™,BD7061,Yes,4.0
HCP0947,Clinical Pharmacist,Vascular Surgery,CHU,Belgium,Français (fr) - French,13,Expert,Yes,Yes,E-learning,8,Valider les compétences Qualiopi pour la délégation de tâches infirmières,BD Midline,BD8014,No,4.7
HCP0948,Pharmacist,Operating Theatre,IPSS,Portugal,Português (pt) - Portuguese,22,Beginner,Yes,Yes,Masterclass,24,Validate Qualiopi competencies for task delegation,BD Insyte™,BD3435,No,4.4
HCP0949,Physician,Blood Bank,Community Hospital,United Kingdom,English (United Kingdom),5,Advanced,Yes,Yes,Webinar,8,Onboard on BD Nexiva™ IV catheter system,BD Alaris™,,No,3.1
HCP0950,Pharmacist,Pulmonology,Ospedale Universitario,Italy,Italiano (it) - Italian,22,Intermediate,No,No,Webinar,40,Enhance PICC line insertion and maintenance skills,,,Yes,4.5
HCP0951,Pharmacist,Infectious Disease,Academic Medical Center,Poland,Polski (pl) - Polish,11,Intermediate,Yes,No,E-learning,24,Develop vascular access unit expertise,BD Provena™,BD0988,No,3.0
HCP0952,System Manager,Soins Intensifs,Hospital Universitario,Spain,Español (es) - Spanish,2,Intermediate,Yes,Yes,E-learning,24,Gain expert-level certification in TTM management,BD Provena™,BD6698,No,4.8
HCP0953,Nurse,Clinical Pharmacy,CHU,France,Français (fr) - French,20,Intermediate,Yes,No,On-site,8,Valider les compétences Qualiopi pour la délégation de tâches infirmières,,BD0448,Yes,4.6
HCP0954,Physician,Pharmacy Management,Private Hospital,Israel,English (United Kingdom),6,Expert,No,No,E-learning,4,Improve infusion safety and reduce medication errors,BD Preset™,,Yes,
HCP0955,Pharmacist,Oncologie,Privatklinik,Germany,Deutsch (de) - German,2,Advanced,No,Yes,Webinar,24,Support career development with certified training (Qualiopi equivalent),BD A-Line™,,Yes,4.9
HCP0956,System Manager,Critical Care,GP Surgery,United Kingdom,English (United Kingdom),5,Intermediate,No,Yes,Webinar,2,Support career development with certified training (Qualiopi equivalent),BD Eclipse™,BD0417,Yes,4.9
HCP0957,System Manager,Gastroenterology,Residencia,Spain,Español (es) - Spanish,13,Expert,No,Yes,E-learning,4,Onboard new staff on BD Alaris™ infusion pump systems,BD Eclipse™,,Yes,4.7
HCP0958,Nurse,Réanimation,Privatklinik,Austria,Deutsch (de) - German,25,Intermediate,No,Yes,Masterclass,24,Onboard on BD Nexiva™ IV catheter system,BD PICCline,BD5896,Yes,2.9
HCP0959,Physician,Chirurgie,Universitetssjukhus,Norway,Norsk (Ino) - Norwegian,7,Beginner,No,No,E-learning,16,Master blood collection techniques with BD Vacutainer® systems,BD Foley,BD7832,No,3.5
HCP0960,Physician,Nephrology,Pflegeheim,Germany,Deutsch (de) - German,13,Beginner,Yes,Yes,E-learning,40,Onboard new staff on BD Alaris™ infusion pump systems,BD Midline,,Yes,
HCP0961,ICU Specialist,Urgences,CHU,Belgium,Français (fr) - French,3,Advanced,Yes,Yes,E-learning,8,Préparer la mise en œuvre du protocole TTM en réanimation,BD Insyte™,BD5079,No,
HCP0962,Pharmacy Manager,Pulmonology,Kreiskrankenhaus,Germany,Deutsch (de) - German,23,Intermediate,No,Yes,Blended,8,Master blood collection techniques with BD Vacutainer® systems,BD Insyte™,BD1793,Yes,
HCP0963,Pharmacy Manager,Operating Theatre,RSA,Italy,Italiano (it) - Italian,25,Intermediate,No,No,On-site,4,Improve infusion safety and reduce medication errors,BD Alaris™,BD8849,Yes,2.9
HCP0964,Pharmacist,Oncologie,Ospedale Universitario,Italy,Italiano (it) - Italian,10,Advanced,No,Yes,Webinar,24,Master blood collection techniques with BD Vacutainer® systems,BD Eclipse™,,No,4.2
HCP0965,ICU Specialist,Blood Bank,Academisch Ziekenhuis,Netherlands,Nederlands (nl) - Dutch,3,Beginner,Yes,No,Webinar,24,Prepare for BD Vacutainer® train-the-trainer programme,HealthSight,BD6621,Yes,2.7
HCP0966,Nurse,IT Systems,Private Hospital,United Kingdom,English (United Kingdom),18,Beginner,Yes,No,E-learning,24,Validate Qualiopi competencies for task delegation,BD Alaris™,BD0492,Yes,4.4
HCP0967,Pharmacist,Medical ICU,GGZ,Netherlands,Nederlands (nl) - Dutch,13,Expert,No,Yes,Blended,2,Optimise Pyxis ES dispensing workflows,BD Nexiva™,,No,
HCP0968,System Manager,Blood Bank,Policlinico,Italy,Italiano (it) - Italian,17,Beginner,No,Yes,E-learning,16,Prepare for BD Vacutainer® train-the-trainer programme,BD Eclipse™,BD9384,Yes,4.0
HCP0969,Pharmacist,Nephrology,Kantonsspital,Switzerland,Deutsch (de) - German,16,Expert,No,No,Webinar,40,Optimise Pyxis ES dispensing workflows,BD BodyGuard T,,No,3.3
HCP0970,Physician,Blood Bank,Pflegeheim,Germany,Deutsch (de) - German,12,Intermediate,No,Yes,Webinar,8,Develop vascular access unit expertise,BD Insyte™,,No,4.7
HCP0971,Pharmacy Manager,Formulary Management,Academisch Ziekenhuis,Netherlands,Nederlands (nl) - Dutch,19,Intermediate,No,No,E-learning,8,Master blood collection techniques with BD Vacutainer® systems,BD A-Line™,BD0807,No,
HCP0972,Nurse,Pulmonology,GGZ,Netherlands,Nederlands (nl) - Dutch,12,Intermediate,Yes,Yes,On-site,16,Optimise Pyxis ES dispensing workflows,BD PICCline,BD1841,Yes,3.1
HCP0973,Nurse,Trauma ICU,GGZ,Netherlands,Nederlands (nl) - Dutch,26,Intermediate,Yes,Yes,Blended,4,Validate Qualiopi competencies for task delegation,BD Eclipse™,BD5615,Yes,4.5
HCP0974,Biomedical Engineer,Biochemistry,MVZ,Germany,Deutsch (de) - German,14,Advanced,Yes,No,E-learning,8,Master blood collection techniques with BD Vacutainer® systems,Pyxis Anesthesia,BD7969,No,3.8
HCP0975,Physician,Neurology,Pflegeheim,Germany,Deutsch (de) - German,13,Intermediate,No,Yes,Webinar,40,Optimise Pyxis ES dispensing workflows,HealthSight,BD2629,Yes,
HCP0976,Nurse,Neurology,Clínica Privada,Spain,Español (es) - Spanish,11,Advanced,No,Yes,E-learning,40,Improve infusion safety and reduce medication errors,BD PICCline,BD5047,No,
HCP0977,Physician,Surgical ICU,Clínica Privada,Spain,Español (es) - Spanish,8,Intermediate,No,Yes,On-site,40,Support career development with certified training (Qualiopi equivalent),BD Preset™,BD6120,Yes,2.9
HCP0978,Physician,Cardiology,Hospital Universitario,Spain,Español (es) - Spanish,18,Intermediate,No,Yes,On-site,4,Gain expert-level certification in TTM management,BD Nexiva™,BD9269,Yes,4.0
HCP0979,Pharmacy Manager,Soins Intensifs,Clinique Spécialisée,Belgium,Français (fr) - French,23,Advanced,Yes,No,E-learning,24,Former les nouveaux utilisateurs au système BD Alaris™,BD Bair Hugger™,BD5352,Yes,4.6
HCP0980,Nurse,ICU / Critical Care,MVZ,Germany,Deutsch (de) - German,6,Intermediate,No,No,E-learning,4,Improve infusion safety and reduce medication errors,BD Provena™,,Yes,
HCP0981,Pharmacist,Oncologie,Casa di Cura,Italy,Italiano (it) - Italian,4,Intermediate,No,Yes,E-learning,2,Optimise Pyxis ES dispensing workflows,Pyxis ES,,Yes,
HCP0982,Nurse Practitioner,Advanced Practice Nursing,Ospedale Universitario,Italy,Italiano (it) - Italian,21,Expert,No,No,Masterclass,2,Prepare for OPCO-funded certification in vascular access,BD PICCline,BD7440,Yes,
HCP0983,Pharmacist,Geriatrics,Ospedale Universitario,Italy,Italiano (it) - Italian,4,Intermediate,Yes,Yes,Blended,2,Gain expert-level certification in TTM management,BD TTM System,BD5811,Yes,4.3
HCP0984,ICU Specialist,Pharmacy Management,Academisch Ziekenhuis,Netherlands,Nederlands (nl) - Dutch,15,Advanced,Yes,Yes,Blended,8,Support career development with certified training (Qualiopi equivalent),HealthSight,BD6952,Yes,2.9
HCP0985,Pharmacist,Pulmonology,Community Hospital,Israel,English (United Kingdom),1,Advanced,Yes,No,Webinar,2,Onboard on BD Nexiva™ IV catheter system,BD Bair Hugger™,,Yes,2.5
HCP0986,Physician,Microbiology,Community Hospital,Czech Republic,Čeština (cs) - Czech,7,Beginner,No,No,Blended,24,Train on BD Rowa™ pharmacy automation system,BD Microtainer®,BD7321,Yes,4.7
HCP0987,ICU Specialist,Gastroenterology,Universitätsspital,Switzerland,Deutsch (de) - German,25,Intermediate,No,No,E-learning,2,Prepare for targeted temperature management protocol implementation,BD A-Line™,BD6233,Yes,4.3
HCP0988,Physician,Equipment Maintenance,Community Trust,United Kingdom,English (United Kingdom),3,Intermediate,Yes,Yes,Blended,16,Onboard on BD Nexiva™ IV catheter system,BD Vacutainer®,BD8062,Yes,3.5
